rating,reviews,sentiment,country,company
1,service satisfactory recipient shipment special condition doesnt come doesnt want accept shipment accept sending good want ...,Positive,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,shopoe take long even though good come today courier delivered ...,Positive,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,worth shopee recommendation expedition delivery stuck day dc bandung understand ...,Neutral,ID,Shopee_Express
1,sent address didnt arrive day really bad ...,Negative,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,status already received dont feel like receiving status received want call center hub connect lie signature ...,Negative,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,lila pisan,Neutral,ID,Shopee_Express
2,took long time arrive warehouse didnt move,Neutral,ID,Shopee_Express
2,shipment fellow bandung day huh already rich town bandung ...,Positive,ID,Shopee_Express
1,fastest delivery shopee express boong,Neutral,ID,Shopee_Express
1,day havent sent really slow isnt consistent work huh ...,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
2,shopee express really taking long time even though package warehouse day hope speed improved ...,Positive,ID,Shopee_Express
1,kapok,Neutral,ID,Shopee_Express
1,package stuck bandung week even though sent package arrived one actually stuck long time ...,Negative,ID,Shopee_Express
1,information item estimated date package statement arrived bandung destination city hub hasnt arrived im also surprised see people ...,Positive,ID,Shopee_Express
1,wow item sent day hasnt arrived ...,Positive,ID,Shopee_Express
1,possible dont want give star day good dont arrive,Positive,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
2,nan,Neutral,ID,Shopee_Express
1,took long arrive,Neutral,ID,Shopee_Express
1,package saw trekking arrived bandung april recipient city package still silent gusang bandung doesnt move shopee express work ...,Neutral,ID,Shopee_Express
1,buying package arrived long time according estimate ...,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
3,want ask send package,Positive,ID,Shopee_Express
1,slow delivery jakarta bandung april april sample arrived yet even though april status package already bandung warehouse hub yes kircon pajajaran ...,Positive,ID,Shopee_Express
1,shop shopee sent shopee express better cancel really old dog bandung bandung day right people need estimated day like tai better go straight shop tai tai ...,Positive,ID,Shopee_Express
1,package arrived april yet still stay warehouse bandung hub ...,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,recommendation jakarta bandung chaotic day want business use run away ...,Negative,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,call center ga contacted delivery long ga exceeds estimated ...,Neutral,ID,Shopee_Express
1,took long time send bandung,Neutral,ID,Shopee_Express
5,one place expediting good one marketplace shopee express ...,Positive,ID,Shopee_Express
1,mean saw stts morning hour way location mlm didnt arrive call gt asked address suddenly changed delivery failed day ...,Negative,ID,Shopee_Express
1,rich want compete jnt class soon possible dont dream jakarta bandung day doesnt make snail express slow humanize package incentive ...,Positive,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
5,staff employee fast,Neutral,ID,Shopee_Express
1,status package received even though package delivered home address get package come shopee express like ...,Positive,ID,Shopee_Express
1,bad courier irresponsible unsecured name courier dasep mulyadi bandung city route please hired impolite irresponsible impolite good service disappointed ...,Negative,ID,Shopee_Express
1,package didnt arrive exceeded estimated delivery limit notification call anything disappointed shopee expedition ...,Negative,ID,Shopee_Express
1,bandung tasik come arrived day huh yet another pickup day hehe like expedition transit java area arrived day heavy name ...,Positive,ID,Shopee_Express
5,great steady,Positive,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
2,nan,Neutral,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,statement said package way place delivery failed dont know address address clear easy reach across indomerite ...,Positive,ID,Shopee_Express
1,estimated item arrive sentence hoax ...,Negative,ID,Shopee_Express
5,always success,Positive,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
3,another expedition bdg day day package warehouse ...,Neutral,ID,Shopee_Express
1,njing saria nariat gawe teu koplok brg urg poe teu pdhl sarua bdg maenya ti jakatta wae poe nepi ieu ti bandung keneh nepi poe rek k poe teu sedeng ...,Neutral,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,delivery fast expedition competitive delivery city day ...,Positive,ID,Shopee_Express
1,sending package home said wait moment,Neutral,ID,Shopee_Express
1,bad trowel irresponsible trustworthy name riandy alfauzi cikalong path please dont work ...,Negative,ID,Shopee_Express
1,even though delivery city feel like shipping abroad hahaha ...,Positive,ID,Shopee_Express
1,please humane interviewed provided chair ...,Positive,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,lam bgttt dont like want cry waiting ...,Positive,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,clear bandung garut rich abroad long time call warehouse isnt want ask stuff see receipt isnt clear ...,Positive,ID,Shopee_Express
1,delivery take long time jktbandung ship outside island day ...,Neutral,ID,Shopee_Express
4,promised updated updated rating ...,Positive,ID,Shopee_Express
1,intention company sending long time dont courage compete dont start company next time change name shopee slow spread casually ...,Negative,ID,Shopee_Express
1,really bad item written already received club home accept c really dangerous shopee buybuy mace ...,Negative,ID,Shopee_Express
1,geez expedition carried courier morning status send address even though city bandung natural rating ...,Positive,ID,Shopee_Express
1,package still period sidoarjobandung day doesnt seem strange ...,Positive,ID,Shopee_Express
1,give give really give using shopee express bandung ...,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,fry work lot aing followed morning house ...,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,good havent arrived phpin delivery high march said went location palace said failed delivered went back warehouse bandung hub ...,Negative,ID,Shopee_Express
1,oh god stuff want use shop shopee express really bad ...,Negative,ID,Shopee_Express
1,many rule partner partner right fulfilled ...,Positive,ID,Shopee_Express
1,courier clear even though minute warehouse house took long time send ...,Positive,ID,Shopee_Express
1,bad detrimental,Negative,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,amp really strange close long,Negative,ID,Shopee_Express
1,woi good courier failed trrus uda day delivery bad ...,Negative,ID,Shopee_Express
1,severe package statement received pm dont feel like accept wow wheres package straying amateur courier phone something hhh ugly ...,Negative,ID,Shopee_Express
1,crow,Neutral,ID,Shopee_Express
1,accepted status received home checked cctv package express shopee bad ...,Negative,ID,Shopee_Express
1,nan,Neutral,ID,Shopee_Express
1,bad expedition tired wait package customer service number accidentally pressed shopee express usually use jnt really crazy didnt arrive ...,Negative,ID,Shopee_Express
1,woyyy fake tracking item received padahal ga nyampe signed fake please correct one transferring good disappointed item cant traced anyway ...,Negative,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,many time happened like package sent location taking long time ...,Positive,ID,Shopee_Express
5,ok,Positive,ID,Shopee_Express
2,come come package doesnt arrive even though estimate waiting day even though say failed delivered really need item ...,Negative,ID,Shopee_Express
1,slow pisan euy time bandung late slower economic expedition even abroad fast bandung dont need go se ...,Neutral,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,delivery like snail bandung amp day arrived information continues fail year dont arrive ...,Negative,ID,Shopee_Express
1,name exspres fact like snail,Positive,ID,Shopee_Express
1,know beginning better use another delivery service week order received even though estimate yesterday arrived ...,Positive,ID,Shopee_Express
1,recommended delivery bandung bandung taken long time first time use delivery service im disappointed longer ...,Negative,ID,Shopee_Express
1,bad service sending package bandung bandung took long time ...,Negative,ID,Shopee_Express
1,najisss amy used use shopee express long time really bagong dont want use shopee express anymore ahhh employee dajjals child ...,Negative,ID,Shopee_Express
1,really slow,Neutral,ID,Shopee_Express
1,bad notification package delivered courier sunset arrived yet lousy shipment stuck oclock arrived oclock earliest ...,Negative,ID,Shopee_Express
5,handsome handsome stone fruit courier,Positive,ID,Shopee_Express
5,thank buahbuatu courier,Positive,ID,Shopee_Express
1,sending continues fail sending take long time,Negative,ID,Shopee_Express
1,shipment jakarta bandung arrived day good going used arrived please improve quality service ...,Positive,ID,Shopee_Express
1,expedition slow delivery take long time even though east central ordered arrived reason buyer rescheduled usually shop ...,Neutral,ID,Shopee_Express
5,nan,Neutral,ID,Shopee_Express
1,look review really bad wonder happened stuff tbtb lost item status haha laugh read review dont eat blind salary blessing life ...,Positive,ID,Shopee_Express
