,word,count,Sentiment,country
20617,isthank,1,Neutral,ID
20618,soundly,1,Neutral,ID
20619,weewnaaakk,1,Neutral,ID
20620,buln,1,Neutral,ID
20621,sumut,1,Neutral,ID
20622,bandungmajalengka,1,Neutral,ID
20623,softunfortunately,1,Neutral,ID
20624,magelang,1,Neutral,ID
20625,basp,1,Neutral,ID
20626,eso,1,Neutral,ID
20627,enyoys,1,Neutral,ID
20628,methis,1,Neutral,ID
20629,superpukkk,1,Neutral,ID
20630,safeorder,1,Neutral,ID
20631,homealhamdulillah,1,Neutral,ID
20632,tooinitially,1,Neutral,ID
20633,tenderpengiriman,1,Neutral,ID
20634,schooloriginal,1,Neutral,ID
20635,trolly,1,Neutral,ID
20636,heavyits,1,Neutral,ID
20637,sayampe,1,Neutral,ID
20638,topshoke,1,Neutral,ID
20639,warehousemaybe,1,Neutral,ID
20640,bgts,1,Neutral,ID
20641,itemsif,1,Neutral,ID
20642,fastuse,1,Neutral,ID
20643,dilate,1,Neutral,ID
20644,hidden,1,Neutral,ID
20645,diemburginya,1,Neutral,ID
20646,mubgkin,1,Neutral,ID
20647,consuming,1,Neutral,ID
20648,numberthank,1,Neutral,ID
20649,kamarrr,1,Neutral,ID
20650,mattressit,1,Neutral,ID
20651,hardfor,1,Neutral,ID
20652,tenderunfortunately,1,Neutral,ID
20653,sustainable,1,Neutral,ID
20654,ehehhe,1,Neutral,ID
20655,quartly,1,Neutral,ID
20656,bandungbanten,1,Neutral,ID
20657,aaamiiiin,1,Neutral,ID
20658,vsuesuai,1,Neutral,ID
20659,arrivedsatisfied,1,Neutral,ID
20660,everyy,1,Neutral,ID
20661,kempes,1,Neutral,ID
20662,kurirnga,1,Neutral,ID
20663,paten,1,Neutral,ID
20664,bangeud,1,Neutral,ID
20665,bain,1,Neutral,ID
20666,friendlyfor,1,Neutral,ID
20667,aesai,1,Neutral,ID
20668,sellerbagus,1,Neutral,ID
20669,banyuwangi,1,Neutral,ID
20670,wellstandard,1,Neutral,ID
20671,javareally,1,Neutral,ID
20672,couriersellerand,1,Neutral,ID
20673,wonogiri,1,Neutral,ID
20674,safelymamak,1,Neutral,ID
20675,itamin,1,Neutral,ID
20676,ajipppp,1,Neutral,ID
20677,ngembanggits,1,Neutral,ID
20678,pillowsreally,1,Neutral,ID
20679,pegelhopefully,1,Neutral,ID
20680,deceited,1,Neutral,ID
20681,itemit,1,Neutral,ID
20682,situbondo,1,Neutral,ID
20683,javathe,1,Neutral,ID
20684,sakkkkkk,1,Neutral,ID
20685,rembang,1,Neutral,ID
20686,aminnn,1,Neutral,ID
20687,sempts,1,Neutral,ID
20688,troumas,1,Neutral,ID
20689,pokoy,1,Neutral,ID
20690,jayapura,1,Neutral,ID
20691,papuathx,1,Neutral,ID
20692,timethx,1,Neutral,ID
20693,blitarits,1,Neutral,ID
20694,mpukkk,1,Neutral,ID
20695,freee,1,Neutral,ID
20696,cibubur,1,Neutral,ID
20697,carspity,1,Neutral,ID
20698,snexri,1,Neutral,ID
20699,papindle,1,Neutral,ID
20700,buaaaaanget,1,Neutral,ID
20701,foamive,1,Neutral,ID
20702,taahaaat,1,Neutral,ID
20703,goooodddddddd,1,Neutral,ID
20704,baguuuuuuu,1,Neutral,ID
20705,ssssssssss,1,Neutral,ID
20706,yyyyyyyyyy,1,Neutral,ID
20707,mafinn,1,Neutral,ID
20708,aslisi,1,Neutral,ID
20709,sgtuu,1,Neutral,ID
20710,brani,1,Neutral,ID
20711,basked,1,Neutral,ID
20712,constantly,1,Neutral,ID
20713,entering,1,Neutral,ID
20714,trucks,1,Neutral,ID
20715,hc,1,Neutral,ID
20716,rg,1,Neutral,ID
20717,chewing,1,Neutral,ID
20718,flaking,1,Neutral,ID
20719,fastco,1,Neutral,ID
20720,adminpillows,1,Neutral,ID
20721,maintenance,1,Neutral,ID
20722,warrantybut,1,Neutral,ID
20723,perfectlywe,1,Neutral,ID
20724,manarik,1,Neutral,ID
20725,maybein,1,Neutral,ID
20726,privilege,1,Positive,ID
20727,kereeennnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,1,Neutral,ID
20728,cikaranggang,1,Neutral,ID
20729,empukkheightsleep,1,Neutral,ID
20730,flying,1,Neutral,ID
20731,fastbru,1,Neutral,ID
20732,ongramn,1,Neutral,ID
20733,nearly,1,Neutral,ID
20734,gresikeh,1,Neutral,ID
20735,jtrbut,1,Neutral,ID
20736,tapping,1,Neutral,ID
20737,superrrrr,1,Neutral,ID
20738,sllau,1,Neutral,ID
20739,cmhbis,1,Neutral,ID
20740,yeahtrintulis,1,Neutral,ID
20741,dongseneng,1,Neutral,ID
20742,dehnnti,1,Neutral,ID
20743,kidtq,1,Neutral,ID
20744,packagingestimated,1,Neutral,ID
20745,deliverythankyouuuu,1,Neutral,ID
20746,okaya,1,Neutral,ID
20747,astaga,1,Neutral,ID
20748,embuuk,1,Neutral,ID
20749,rolls,1,Neutral,ID
20750,angga,1,Neutral,ID
20751,kujanan,1,Neutral,ID
20752,hometownafter,1,Neutral,ID
20753,muddled,1,Neutral,ID
20754,ploksokk,1,Neutral,ID
20755,couriereven,1,Neutral,ID
20756,agabut,1,Neutral,ID
20757,alwaysamen,1,Neutral,ID
20758,shareloc,1,Neutral,ID
20759,tootop,1,Neutral,ID
20760,oldlike,1,Neutral,ID
20761,baguuuuuuuuus,1,Neutral,ID
20762,slopes,1,Neutral,ID
20763,merbabu,1,Neutral,ID
20764,mountain,1,Neutral,ID
20765,krnaa,1,Neutral,ID
20766,lasungpunggungan,1,Neutral,ID
20767,malasyaallahh,1,Neutral,ID
20768,tekukk,1,Neutral,ID
20769,tekuk,1,Neutral,ID
20770,emput,1,Neutral,ID
20771,smpbus,1,Neutral,ID
20772,ng,1,Neutral,ID
20773,pasng,1,Neutral,ID
20774,tdur,1,Neutral,ID
20775,kbsarn,1,Neutral,ID
20776,installedg,1,Neutral,ID
20777,pkelannya,1,Neutral,ID
20778,nyakurir,1,Neutral,ID
20779,nyu,1,Neutral,ID
20780,friendlytrimksih,1,Neutral,ID
20781,prthankn,1,Neutral,ID
20782,kwalitsny,1,Neutral,ID
20783,mahaal,1,Neutral,ID
20784,tornits,1,Neutral,ID
20785,haahaha,1,Neutral,ID
20786,sellermaybe,1,Neutral,ID
20787,ftnya,1,Neutral,ID
20788,dayshopefully,1,Neutral,ID
20789,empukkkthx,1,Neutral,ID
20790,notthe,1,Neutral,ID
20791,pemalang,1,Neutral,ID
20792,javanese,1,Neutral,ID
20793,constraint,1,Neutral,ID
20794,mangkat,1,Neutral,ID
20795,smozed,1,Neutral,ID
20796,sellerbgaus,1,Neutral,ID
20797,painfor,1,Neutral,ID
20798,sifor,1,Neutral,ID
20799,sterile,1,Neutral,ID
20800,priceregular,1,Neutral,ID
20801,materialkirain,1,Neutral,ID
20802,spinning,1,Neutral,ID
20803,teethhopefully,1,Neutral,ID
20804,itemspacking,1,Neutral,ID
20805,coch,1,Neutral,ID
20806,solicin,1,Neutral,ID
20807,recommendeddddd,1,Neutral,ID
20808,defectspacking,1,Neutral,ID
20809,arbitrarily,1,Neutral,ID
20810,yesterdaythanks,1,Neutral,ID
20811,pakr,1,Neutral,ID
20812,firstuse,1,Neutral,ID
20813,eventso,1,Neutral,ID
20814,warana,1,Neutral,ID
20815,elasticits,1,Neutral,ID
20816,fridayneat,1,Neutral,ID
20817,dubs,1,Neutral,ID
20818,oral,1,Neutral,ID
20819,wrappengiriman,1,Neutral,ID
20820,grandchildren,1,Neutral,ID
20821,increasingthank,1,Neutral,ID
20822,sellersemoga,1,Neutral,ID
20823,flexural,1,Neutral,ID
20824,cepetttttttttt,1,Neutral,ID
20825,bublale,1,Neutral,ID
20826,cepetthanks,1,Neutral,ID
20827,teethaffordable,1,Neutral,ID
20828,bunble,1,Neutral,ID
20829,packthank,1,Neutral,ID
20830,hvs,1,Neutral,ID
20831,ggi,1,Neutral,ID
20832,photographedpackaging,1,Neutral,ID
20833,pitdiggi,1,Neutral,ID
20834,expectedko,1,Neutral,ID
20835,ponyaaa,1,Neutral,ID
20836,okebagus,1,Neutral,ID
20837,jaw,1,Neutral,ID
20838,arch,1,Neutral,ID
20839,dach,1,Neutral,ID
20840,arrivedcheap,1,Neutral,ID
20841,pakurir,1,Neutral,ID
20842,abnak,1,Neutral,ID
20843,boxbut,1,Neutral,ID
20844,giigithank,1,Neutral,ID
20845,diphoto,1,Neutral,ID
20846,sellerdan,1,Neutral,ID
20847,satisfactorycheap,1,Neutral,ID
20848,slowttttt,1,Neutral,ID
20849,index,1,Neutral,ID
20850,gumuyyyyy,1,Neutral,ID
20851,lucukkkkkk,1,Neutral,ID
20852,thankzzzzz,1,Neutral,ID
20853,borses,1,Neutral,ID
20854,nonresponse,1,Neutral,ID
20855,soreang,1,Neutral,ID
20856,letters,1,Neutral,ID
20857,prertainly,1,Neutral,ID
20858,gear,1,Neutral,ID
20859,deliverypengemsan,1,Neutral,ID
20860,resembles,1,Neutral,ID
20861,suitablebut,1,Neutral,ID
20862,bgttmy,1,Neutral,ID
20863,sushings,1,Neutral,ID
20864,begin,1,Neutral,ID
20865,deket,1,Neutral,ID
20866,fastfirst,1,Neutral,ID
20867,onsa,1,Neutral,ID
20868,straightness,1,Neutral,ID
20869,militants,1,Neutral,ID
20870,experiencei,1,Neutral,ID
20871,deformedthank,1,Neutral,ID
20872,muantab,1,Neutral,ID
20873,grandson,1,Neutral,ID
20874,packagingsatisfied,1,Neutral,ID
20875,hygienic,1,Neutral,ID
20876,withdraw,1,Neutral,ID
20877,okokokok,1,Neutral,ID
20878,chinese,1,Neutral,ID
20879,goooodddd,1,Neutral,ID
20880,standardthank,1,Neutral,ID
20881,deliveryokeee,1,Neutral,ID
20882,lahhhhhhhhh,1,Neutral,ID
20883,responsethankshak,1,Neutral,ID
20884,courierstandard,1,Neutral,ID
20885,uu,1,Neutral,ID
20886,deliveryfast,1,Neutral,ID
20887,shippingkren,1,Neutral,ID
20888,itemssent,1,Neutral,ID
20889,funnygoodthank,1,Neutral,ID
20890,courierscontinue,1,Neutral,ID
20891,orderssemoga,1,Neutral,ID
20892,smpaiii,1,Neutral,ID
20893,brangsss,1,Neutral,ID
20894,flexurebut,1,Neutral,ID
20895,likedthank,1,Neutral,ID
20896,seucil,1,Neutral,ID
20897,mantaaf,1,Neutral,ID
20898,criticism,1,Negative,ID
20899,attent,1,Neutral,ID
20900,ckupin,1,Neutral,ID
20901,qualityjust,1,Neutral,ID
20902,deliverybook,1,Neutral,ID
20903,pmbut,1,Neutral,ID
20904,semognya,1,Neutral,ID
20905,ganter,1,Neutral,ID
20906,tooth,1,Neutral,ID
20907,bahaan,1,Neutral,ID
20908,kaaan,1,Neutral,ID
20909,quickexcellent,1,Neutral,ID
20910,ankku,1,Neutral,ID
20911,orgtrmksh,1,Neutral,ID
20912,yapikk,1,Neutral,ID
20913,responsesorry,1,Neutral,ID
20914,appropriategoods,1,Neutral,ID
20915,someday,1,Neutral,ID
20916,mosap,1,Neutral,ID
20917,condurry,1,Neutral,ID
20918,passsss,1,Neutral,ID
20919,separates,1,Neutral,ID
20920,gppwho,1,Neutral,ID
20921,gaass,1,Neutral,ID
20922,terimkkasih,1,Neutral,ID
20923,cren,1,Neutral,ID
20924,ln,1,Neutral,ID
20925,avrall,1,Neutral,ID
20926,sikas,1,Neutral,ID
20927,lgpuas,1,Neutral,ID
20928,beik,1,Neutral,ID
20929,expektasimakasih,1,Neutral,ID
20930,covers,1,Neutral,ID
20931,recommendedgood,1,Neutral,ID
20932,flexuregentle,1,Neutral,ID
20933,recommendded,1,Neutral,ID
20934,youyesterday,1,Neutral,ID
20935,refundfinally,1,Neutral,ID
20936,returnedsip,1,Neutral,ID
20937,musty,1,Neutral,ID
20938,toohope,1,Neutral,ID
20939,thisbut,1,Neutral,ID
20940,productmas,1,Neutral,ID
20941,manaaa,1,Neutral,ID
20942,lifethax,1,Neutral,ID
20943,needssss,1,Neutral,ID
20944,packung,1,Neutral,ID
20945,handinirekomen,1,Neutral,ID
20946,moms,1,Neutral,ID
20947,semnjak,1,Neutral,ID
20948,teethshipping,1,Neutral,ID
20949,amattt,1,Neutral,ID
20950,maakasihhh,1,Neutral,ID
20951,requestsafe,1,Neutral,ID
20952,boxthank,1,Neutral,ID
20953,adhered,1,Neutral,ID
20954,barung,1,Neutral,ID
20955,disappointpacking,1,Neutral,ID
20956,completebeautiful,1,Neutral,ID
20957,speeda,1,Neutral,ID
20958,safeanti,1,Neutral,ID
20959,clubthe,1,Neutral,ID
20960,bigsneat,1,Neutral,ID
20961,chounded,1,Neutral,ID
20962,couriersi,1,Neutral,ID
20963,problemmakes,1,Neutral,ID
20964,noble,1,Positive,ID
20965,eoa,1,Neutral,ID
20966,linelaris,1,Neutral,ID
20967,sin,1,Negative,ID
20968,plastics,1,Neutral,ID
20969,possibleuiloppe,1,Neutral,ID
20970,shippingant,1,Neutral,ID
20971,rapihhhhhhhh,1,Neutral,ID
20972,bamgets,1,Neutral,ID
20973,completesafe,1,Neutral,ID
20974,packingcpt,1,Neutral,ID
20975,deliverythxx,1,Neutral,ID
20976,topbgt,1,Neutral,ID
20977,alhamdulillahdont,1,Neutral,ID
20978,cellopane,1,Neutral,ID
20979,materialthis,1,Neutral,ID
20980,coral,1,Neutral,ID
20981,cellophanya,1,Neutral,ID
20982,friendlyrecovery,1,Neutral,ID
20983,usualsuccess,1,Neutral,ID
20984,cello,1,Neutral,ID
20985,colorjust,1,Neutral,ID
20986,cellothanks,1,Neutral,ID
20987,bulled,1,Neutral,ID
20988,trimsssss,1,Neutral,ID
20989,daebakkkkkkkk,1,Neutral,ID
20990,maskurir,1,Neutral,ID
20991,perminokay,1,Neutral,ID
20992,permitsokay,1,Neutral,ID
20993,murahhhhhhhhhhhhh,1,Neutral,ID
20994,packingway,1,Neutral,ID
20995,deliverynn,1,Neutral,ID
20996,cepaaaaatttt,1,Neutral,ID
20997,diminish,1,Neutral,ID
20998,touched,1,Neutral,ID
20999,bngrt,1,Neutral,ID
21000,jangn,1,Neutral,ID
21001,raffu,1,Neutral,ID
21002,shopsuper,1,Neutral,ID
21003,kasihhhh,1,Neutral,ID
21004,impromptu,1,Neutral,ID
21005,herepeking,1,Neutral,ID
21006,bunda,1,Neutral,ID
21007,trustproduct,1,Neutral,ID
21008,storeoriginal,1,Neutral,ID
21009,inaugur,1,Neutral,ID
21010,speedbangetts,1,Neutral,ID
21011,datengallahhamdulillah,1,Neutral,ID
21012,wkwkwkwkkwkw,1,Neutral,ID
21013,kaukukadobox,1,Neutral,ID
21014,nukkuk,1,Neutral,ID
21015,sellerinsha,1,Neutral,ID
21016,bangtaaaaaaaaaa,1,Neutral,ID
21017,inspection,1,Neutral,ID
21018,pricestry,1,Neutral,ID
21019,adminpackaging,1,Neutral,ID
21020,boxinsyaa,1,Neutral,ID
21021,baguussuuuuuuuuuuusssssssssss,1,Neutral,ID
21022,ceparreally,1,Neutral,ID
21023,swearhh,1,Neutral,ID
21024,looksthank,1,Neutral,ID
21025,andshipment,1,Neutral,ID
21026,ribbon,1,Neutral,ID
21027,okayyyyy,1,Neutral,ID
21028,ricky,1,Neutral,ID
21029,okayyou,1,Neutral,ID
21030,recoked,1,Neutral,ID
21031,kertan,1,Neutral,ID
21032,tooooo,1,Neutral,ID
21033,ppppppppppppppp,1,Neutral,ID
21034,likeaaaaaaaaaaaaaaaaaaaaa,1,Neutral,ID
21035,smuaa,1,Neutral,ID
21036,tpii,1,Neutral,ID
21037,cerpetnn,1,Neutral,ID
21038,maasayaallah,1,Neutral,ID
21039,tabararah,1,Neutral,ID
21040,satisfiedhhamdulillah,1,Neutral,ID
21041,nastyok,1,Neutral,ID
21042,harsaaaaaaaaaaaaaaaaaaaaaa,1,Neutral,ID
21043,disposables,1,Neutral,ID
21044,safelgs,1,Neutral,ID
21045,bggs,1,Neutral,ID
21046,qualitycontinued,1,Neutral,ID
21047,bouquete,1,Neutral,ID
21048,selfaktak,1,Neutral,ID
21049,oneit,1,Neutral,ID
21050,shopthankyou,1,Neutral,ID
21051,kakka,1,Neutral,ID
21052,exeduous,1,Neutral,ID
21053,pitanta,1,Neutral,ID
21054,businessit,1,Neutral,ID
21055,tibataba,1,Neutral,ID
21056,dongfinally,1,Neutral,ID
21057,sampeeeeits,1,Neutral,ID
21058,shippingadminny,1,Neutral,ID
21059,bangettttthankyouuu,1,Neutral,ID
21060,picteven,1,Neutral,ID
21061,anythingcepet,1,Neutral,ID
21062,gabakalan,1,Neutral,ID
21063,anxious,1,Negative,ID
21064,neccan,1,Neutral,ID
21065,perfectthankyouuu,1,Neutral,ID
21066,refunded,1,Neutral,ID
21067,heretks,1,Neutral,ID
21068,parcel,1,Neutral,ID
21069,dashing,1,Neutral,ID
21070,cellophene,1,Neutral,ID
21071,videoi,1,Neutral,ID
21072,paperfortunately,1,Neutral,ID
21073,eehh,1,Neutral,ID
21074,enoughits,1,Neutral,ID
21075,sacripped,1,Neutral,ID
21076,mondayfridaybut,1,Neutral,ID
21077,girlfriends,1,Neutral,ID
21078,prizemnatul,1,Neutral,ID
21079,loveok,1,Neutral,ID
21080,friendlymaybe,1,Neutral,ID
21081,spread,1,Neutral,ID
21082,pdirrrrr,1,Neutral,ID
21083,picturethis,1,Neutral,ID
21084,tajak,1,Neutral,ID
21085,lecke,1,Neutral,ID
21086,lumitly,1,Neutral,ID
21087,completion,1,Neutral,ID
21088,complexity,1,Neutral,ID
21089,alhamdulilahh,1,Neutral,ID
21090,mirrus,1,Neutral,ID
21091,dandeliongood,1,Neutral,ID
21092,msmes,1,Neutral,ID
21093,leads,1,Neutral,ID
21094,politechat,1,Neutral,ID
21095,drove,1,Neutral,ID
21096,kucelll,1,Neutral,ID
21097,projeck,1,Neutral,ID
21098,wangiirecommendedddd,1,Neutral,ID
21099,reunded,1,Neutral,ID
21100,vifloid,1,Neutral,ID
21101,banja,1,Neutral,ID
21102,warnyaaaaakk,1,Neutral,ID
21103,wrappingnext,1,Neutral,ID
21104,pasyi,1,Neutral,ID
21105,thisreal,1,Neutral,ID
21106,satisfiedbrg,1,Neutral,ID
21107,cptsafe,1,Neutral,ID
21108,packingthxx,1,Neutral,ID
21109,cekk,1,Neutral,ID
21110,lgithis,1,Neutral,ID
21111,muraahhhhh,1,Neutral,ID
21112,alhamdulilllah,1,Neutral,ID
21113,ngsequences,1,Neutral,ID
21114,consultation,1,Neutral,ID
21115,regarding,1,Neutral,ID
21116,dicket,1,Neutral,ID
21117,napiiiiiih,1,Neutral,ID
21118,sekli,1,Neutral,ID
21119,arrivedcolor,1,Neutral,ID
21120,orderwant,1,Neutral,ID
21121,posters,1,Neutral,ID
21122,overallthank,1,Neutral,ID
21123,langging,1,Neutral,ID
21124,mabtappsss,1,Neutral,ID
21125,thanyou,1,Neutral,ID
21126,bbsjakkaowodofijsbdnsnsnmakaowoifjdnskwkw,1,Neutral,ID
21127,brotherrecommended,1,Neutral,ID
21128,nyau,1,Neutral,ID
21129,loveee,1,Neutral,ID
21130,dandelionthe,1,Neutral,ID
21131,siiiiiiiii,1,Neutral,ID
21132,fungs,1,Neutral,ID
21133,mnta,1,Neutral,ID
21134,sceptnya,1,Neutral,ID
21135,awakealhamdulilah,1,Neutral,ID
21136,luvu,1,Neutral,ID
21137,bangssssssssssssssssssssssss,1,Neutral,ID
21138,iwbhsjzjbxkaknshxyjsoqmsnbxhxuuakaknxhxhusjwhskkxjxhuduwianbdhdudikkak,1,Neutral,ID
21139,pyss,1,Neutral,ID
21140,guuuddddr,1,Neutral,ID
21141,sloweven,1,Neutral,ID
21142,responsivethankyou,1,Neutral,ID
21143,bgttlikes,1,Neutral,ID
21144,beautifulcomplete,1,Neutral,ID
21145,pokog,1,Neutral,ID
21146,hereworth,1,Neutral,ID
21147,soatip,1,Neutral,ID
21148,delanty,1,Neutral,ID
21149,safetythe,1,Neutral,ID
21150,noget,1,Neutral,ID
21151,forlearn,1,Neutral,ID
21152,hamspers,1,Neutral,ID
21153,jsbshkwnshzisnzhhs,1,Neutral,ID
21154,hskansuzhwbsusbshsusbsusbsjsbhzhs,1,Neutral,ID
21155,shshsbshsbsbjwbsjssjsbsjshsbsbsbsjsj,1,Neutral,ID
21156,sjsjsjw,1,Neutral,ID
21157,jssn,1,Neutral,ID
21158,cutethanks,1,Neutral,ID
21159,rrrrr,1,Neutral,ID
21160,kaliiiiiiii,1,Neutral,ID
21161,resolved,1,Positive,ID
21162,bangetttttttttttttttttttttttttttttttttttttttttttttttttttt,1,Neutral,ID
21163,raut,1,Neutral,ID
21164,ronya,1,Neutral,ID
21165,buckets,1,Neutral,ID
21166,lovengegulung,1,Neutral,ID
21167,markotopppppp,1,Neutral,ID
21168,interest,1,Positive,ID
21169,satisfiedthis,1,Neutral,ID
21170,flowersrecommended,1,Neutral,ID
21171,luuuuuuuuuuuvvvvvvvvvvvvv,1,Neutral,ID
21172,nanjdhakhiahdgkwhzjkvdmdhhbajsjz,1,Neutral,ID
21173,lungsetit,1,Neutral,ID
21174,boxso,1,Neutral,ID
21175,kotop,1,Neutral,ID
21176,egood,1,Neutral,ID
21177,ngasalthe,1,Neutral,ID
21178,participle,1,Neutral,ID
21179,equalismtomorrow,1,Neutral,ID
21180,lgokay,1,Neutral,ID
21181,storesellers,1,Neutral,ID
21182,reap,1,Neutral,ID
21183,buyerstherefore,1,Neutral,ID
21184,necessate,1,Neutral,ID
21185,tokopediaeasy,1,Neutral,ID
21186,funnyuuuuuuuuu,1,Neutral,ID
21187,packedfor,1,Neutral,ID
21188,netty,1,Neutral,ID
21189,qualityalthough,1,Neutral,ID
21190,diroll,1,Neutral,ID
21191,youlets,1,Neutral,ID
21192,madekacraft,1,Neutral,ID
21193,yourecommendations,1,Neutral,ID
21194,arrivedmin,1,Neutral,ID
21195,plusetnya,1,Neutral,ID
21196,placethere,1,Neutral,ID
21197,divideobut,1,Neutral,ID
21198,gppoverall,1,Neutral,ID
21199,selecting,1,Neutral,ID
21200,colorlessbut,1,Neutral,ID
21201,bouquary,1,Neutral,ID
21202,straightenedbut,1,Neutral,ID
21203,ownerhe,1,Neutral,ID
21204,wrnabut,1,Neutral,ID
21205,lariss,1,Neutral,ID
21206,assistedthe,1,Neutral,ID
21207,ribbons,1,Neutral,ID
21208,goodafraid,1,Neutral,ID
21209,gasesai,1,Neutral,ID
21210,blank,1,Neutral,ID
21211,hariiiiiiiiiii,1,Neutral,ID
21212,thereah,1,Neutral,ID
21213,dibya,1,Neutral,ID
21214,itemsdont,1,Neutral,ID
21215,murceorders,1,Neutral,ID
21216,differentthere,1,Neutral,ID
21217,rosegoldplease,1,Neutral,ID
21218,ngefekstill,1,Neutral,ID
21219,itttt,1,Neutral,ID
21220,neateven,1,Neutral,ID
21221,flowertaleco,1,Neutral,ID
21222,kakakakakakakaka,1,Neutral,ID
21223,packingaaaa,1,Neutral,ID
21224,bagaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaas,1,Neutral,ID
21225,pensen,1,Neutral,ID
21226,brotherjazakallahu,1,Neutral,ID
21227,khoiron,1,Neutral,ID
21228,henna,1,Neutral,ID
21229,snsbsnjsjsjsjs,1,Neutral,ID
21230,sellersmoothly,1,Neutral,ID
21231,agenmsglowbeautyid,1,Neutral,ID
21232,curiousi,1,Neutral,ID
21233,tfin,1,Neutral,ID
21234,deliverymoreover,1,Neutral,ID
21235,cheated,1,Negative,ID
21236,telling,1,Neutral,ID
21237,drumed,1,Neutral,ID
21238,mbankingluckily,1,Neutral,ID
21239,cepettmakasihhhhh,1,Neutral,ID
21240,onefast,1,Neutral,ID
21241,rapon,1,Neutral,ID
21242,fastnice,1,Neutral,ID
21243,bgtttttttttttttttt,1,Neutral,ID
21244,belten,1,Neutral,ID
21245,yesbecause,1,Neutral,ID
21246,huhaffordableneat,1,Neutral,ID
21247,awalany,1,Neutral,ID
21248,saturdayand,1,Neutral,ID
21249,kuitassss,1,Neutral,ID
21250,youuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu,1,Neutral,ID
21251,entelles,1,Neutral,ID
21252,okeeehhh,1,Neutral,ID
21253,luuuvvvv,1,Neutral,ID
21254,pokonyaaaaas,1,Neutral,ID
21255,seringgg,1,Neutral,ID
21256,repurches,1,Neutral,ID
21257,dsiniyes,1,Neutral,ID
21258,hahahahuuu,1,Neutral,ID
21259,paperthanks,1,Neutral,ID
21260,rakie,1,Neutral,ID
21261,recommendedshipping,1,Neutral,ID
21262,leckk,1,Neutral,ID
21263,itemspafahal,1,Neutral,ID
21264,lyingmaybe,1,Neutral,ID
21265,pykeyok,1,Neutral,ID
21266,undoubtedadmin,1,Neutral,ID
21267,nipple,1,Neutral,ID
21268,shippinguntil,1,Neutral,ID
21269,colorsaaaa,1,Neutral,ID
21270,gedee,1,Neutral,ID
21271,rapiih,1,Neutral,ID
21272,arrivedcomplete,1,Neutral,ID
21273,goodforgot,1,Neutral,ID
21274,besob,1,Neutral,ID
21275,mahfor,1,Neutral,ID
21276,itemssteady,1,Neutral,ID
21277,heresurely,1,Neutral,ID
21278,terimaa,1,Neutral,ID
21279,kasihhh,1,Neutral,ID
21280,leck,1,Neutral,ID
21281,sign,1,Neutral,ID
21282,cepettttttttttttttttt,1,Neutral,ID
21283,aaaaarrrrrrrrggggggghhhhhhhhhh,1,Neutral,ID
21284,ssssyyyuuukkkkaaaa,1,Neutral,ID
21285,ooookkkkeeee,1,Neutral,ID
21286,bbbbgggttttt,1,Neutral,ID
21287,piecesnext,1,Neutral,ID
21288,gppneat,1,Neutral,ID
21289,safeevery,1,Neutral,ID
21290,plasticthankss,1,Neutral,ID
21291,allahsecinta,1,Neutral,ID
21292,baguuuuuuss,1,Neutral,ID
21293,fastttttttttttttttttttttttttttttttttttttttttttttttttttt,1,Neutral,ID
21294,ootdstyle,1,Neutral,ID
21295,photoshoot,1,Neutral,ID
21296,thankyouuuuuu,1,Neutral,ID
21297,leakagegood,1,Neutral,ID
21298,materialkece,1,Neutral,ID
21299,outprice,1,Neutral,ID
21300,kereennnn,1,Neutral,ID
21301,dag,1,Neutral,ID
21302,dig,1,Neutral,ID
21303,dug,1,Neutral,ID
21304,gatalynya,1,Neutral,ID
21305,originaliiii,1,Neutral,ID
21306,bngtprice,1,Neutral,ID
21307,muchworth,1,Neutral,ID
21308,bugdet,1,Neutral,ID
21309,luneck,1,Neutral,ID
21310,fastluv,1,Neutral,ID
21311,deliveryjssxjjxjjdjsxssi,1,Neutral,ID
21312,okaythankyou,1,Neutral,ID
21313,sewitnyaon,1,Neutral,ID
21314,samples,1,Neutral,ID
21315,detained,1,Negative,ID
21316,destinationcan,1,Neutral,ID
21317,ongps,1,Neutral,ID
21318,surifers,1,Neutral,ID
21319,acceptedvery,1,Neutral,ID
21320,badreally,1,Neutral,ID
21321,goodhcufutdlhckbsurapufljvlnckgzjvzjv,1,Neutral,ID
21322,vn,1,Neutral,ID
21323,lnvifyodigzkgxkgxitsitwtiwtiofbaaagggguuusss,1,Neutral,ID
21324,baguuuussreal,1,Neutral,ID
21325,sukakkkkkthanks,1,Neutral,ID
21326,laterpuaassss,1,Neutral,ID
21327,cptbasically,1,Neutral,ID
21328,alhamdulillahaccording,1,Neutral,ID
